id,dna
5865,113853362792351560156703083781831136307375453845613548207941473119170739607708
5866,25216588335536909769967721809441975984146953380846211737597606302741446547101
5867,46498737588153928329859875234684419781175682267780794855521071528437530885650
5868,99702147453901218188689874036059883825970526277218044343034215594880682884079
5869,374809221471594403406702605203974105231983449064584537662444184717885847638
5870,69739948955780901432038100758132005490056912030459757826236460496104869114744
5871,87528218303192026863300583855456269282314401212414863600919599074791968719258
5872,38327350411180250471120347655246587010331481148538461166648596010700003200086
5873,2623492066365664583831028031003757744463810769060993684717270168126083596972
5874,75951812839536324674858025448341836776455769800387303260845429578141154847645
5875,48849942807117464079823701043542994974402948135238120885766952366822241100455
5876,42874766478670346995296267915037117289841967284364580580105643954646284766842
5877,41197337003919621643372803362742252754418066618687239981735909366089546762674
5878,17608079511918408494233699420595725911333454298615694404467664189321938197215
5879,91888236924142823306237429441119039257488022505917674171652090988772254972517
5880,105153256177861918386644956393017242313473021275473613630782042912792909026994
5881,13780335118790935615361652079889842009146007200729848047187315537159691865326
5882,112212054282897150260144300621319040930286638262847096093906420204245119643347
5883,100123492545973439614764965070622446366678824963998063590728838599605074571454
5884,45486265740548973787059360997658666087386043952911029605264631762434862955813
5885,112071680501278700329119833856422337395433455769732820552866105025206442342685
5886,92950813694910726206248154557850468766206689863504142121331497482967411194372
5887,32177888167800812157830185935343154942872946229586866446913529608142893431525
5888,45762895223836884845807406848748622553095704872586412249477122642691825043596
5889,23660637121089041634307249502920628799258542576198136115319606697949636936904
5890,1805780030201260858032329774010968468428961717000638419807742236433517724983
5891,19786713918126935592566766804230394132120220875707715585026997198474438737400
5892,91793945884534894196467084085112604933783874367566587714238431999314864651233
5893,21478142751357326939442813266228305888053920565639323450384428182848191534789
5894,29865828447880573183374740073703064964282943613544966419875900959082075495499
5895,89437159588932150196650002309359397526614918565749890837996606432450285862780
5896,88327595477932360962458428732128573827528773706897141794617497979624228810887
5897,103772254916931823565745128439476889551986490384397436561461925650858287184060
5898,30746358103483512629218690359078856436573576568967597464374876348526856022799
5899,98527276269320094685917388936643935326716713280999509813494033342863410876011
5900,80331941674119082059475619567724608714359373087592293281111675458817232240234
5901,23263306186736140417004850815751033332194403160260862076957488468075785090332
5902,99819731378861078901818238675177564441528549559043064260686950255283917116049
5903,20795451516305459514936562926477848576152091268581147685999002808829593821068
5904,68528506315054692927219478241737252544846522078048858460729292135014995058503
5905,111578657515474343060126093171661706561268006157439053241423311991320794709940
5906,102564568058568197008037253086774330123200418533745908656583418040059549006669
5907,49773218703023711121233749636386054687692433490488126777942806131648746220229
5908,64043057100134506087260289374557129781352355620163944768932394777510324573608
5909,112889765084508327584373325839965975066078170337492718102902435757231749646538
5910,16377159069105992125999034096537243441307640546191112834783326587011700218314
5911,54572899304979373460337455861712088196296512095648594044293885441244506422650
5912,33116398655661472264534478820941783201769299122104970714775780403373587681985
5913,64747901191798514433933810151369347563605280751652624149158125828409503484874
5914,22733605677392254924535395962538028431771392043505984867941939569802759784382
5915,43043794141599636160748845349448162640574971109617410687418277113925062508767
5916,69901389419886398717093552673941379863910424940868927284444318836559890112438
5917,40453403392836989586821468833706516548795647979274000326846497038574820479312
5918,16006253058080186497655067842295894052517871069694638308582164984388027973845
5919,90519211144170604580890109884309403533762282005644235322434966160111689097990
5920,52929450403144927194141466653969585865789500784595425634192147610639587661608
5921,94379080117946713091493044178478554951467767287839643605562109830365195143123
5922,12404538034436276212569985473691205438054233773543284059944249127783541138936
5923,5113474995415181204125834788816428183262233709358213649728015441873973213429
5924,113989178161156541441381938896941248936892976417957476233180027816279010911247
5925,52374893144125348598004500013242066038957028486327741303083687635071226516128
5926,111679890980165126925037816118277600354154330161218216808067975219131022257535
5927,73178606457745001454597220315693582170750680411928509193758301014641543168258
5928,98700680249690644260599288970969439573973635364062488605354640977780351958078
5929,87458414145151846688545070553893506020205801198492180276152525403015412184228
5930,41981451452210385065703866437980450444921405665913481231227858774570113526951
5931,12331167435116420486043259980592421642605176647002379229784373202105495809201
5932,102795547190464987609951235218880295367680519638714018081318800063274312798719
5933,1043348277097218750416878677126989449162861608462714230969144773879372672328
5934,19784326728899785576903048943556607905159100019895813111417871589605424428614
5935,41711829297568836195686480218578329377869757544069056108842466991520256873216
5936,55685734839226980321602536415312475493463006786787432614622568716005033765327
5937,54889660188000333943650107353011749540368011256408539324809697243606544900555
5938,55910870408220904189881496753160218652187516688769867114833983393605908426210
5939,28105347730038010885056966216726298013609380911032539741536727859959378764239
5940,70282954558109560819970656904469164680509469928173092083626801371442779551328
5941,3037898150412941528485812621970839289191974600004036024257855366833716194719
5942,104542881352104400465049054755655500782413954680854903098308607556806238864112
5943,61676256683746627053302799597464077877812731602550239712727592390542976825703
5944,447730168511824139513685711680614802286773788646160399400551907225501590962
5945,46058658113967713096820065329609572951479467039868067188874938033363344651673
5946,31685908996498755676411396870709924163841726532096896783535805255074044751645
5947,99925259218399390093671872486874360926978569163126029235422834791727448956497
5948,26958846933602705647750873112274569656226396070131190500570378904962826140606
5949,20956704490236251620440177866571234953657214469892768472488284837603516061386
5950,16845180450475349653365487260661340769594113565314519727067521431356379848684
5951,67539311722436054376761071787629017411352840900636439921723167205202584002279
5952,4279486962681981164103567481824535940214523103759361122347606090534325523911
5953,19827113657652843604216764487782915113621729850740108312429745040428882423605
5954,87306051653542829519956638546001538251644158303628642232110475207022912274189
5955,80656607177218896952495137498938703115933439037104702133243642750843163527920
5956,18639314924207965463438336196344173449173689301013700380798383003050678148000
5957,96383045485957309926149411616597229802298663105416349379424212673338704376816
5958,72709712877141404156641626356964920024223501257107354096637699177574824892806
5959,100422843118427391628095165023089327988583088254315165573559874714992435931999
5960,731189579384940309026157934233414912195423991757593048839511734361586518592
5961,4538351546687404161021219472347388675133730355671923424884690101003051658968
5962,74415373658232777589980604430643764530943787646731046516729700879029606426503
5963,98438138243947700532014525045328455499887457893403743530761212900446929324823
5964,85445822830787542282984158577739852886234475600303483544340066255414290021503
5965,44869416390798709051968161757927986633691175671039954068254386943619199759067
5966,18277591168210944417630787530253618908345065166473685253003229048140666149195
5967,7524972008745307425488923265194044579866647174548129504724706366081943151502
5968,73565444199930393570398029238599074442218832027958710016425975103966623528255
5969,85146449934205979786821402406614045114344387694085907330811771086910038339156
5970,50379289007168851354420577031806119068096393318233474269794285019376386073935
5971,72762906578649898465356344740739739971367214082847539588937730854282022973575
5972,5656485394775955379570393211166465549838579380442951730001073796038632869802
5973,87621124083762213932167249640437945989755549369706411525900491876369953869199
5974,13970859906774683105872000115158027239879397190757545400606357798406665238980
5975,105107225038466566147701006108516561317785045221791258281758339785920591555075
5976,56259717383659706445163114001851264661604938681239990931337289674670921653114
5977,22778829792294106296835936840008491298489986709304289763167777727646000487013
5978,37995527995699256195537942066325472542533082288716000864749403321870827845517
5979,83813924970692195228589938189041517471718269114562727789561389956199198008658
5980,105358377701185994588635404909160168929032951899243890119062338158153918823810
5981,29465833873120864998321955397025599354205729284464429047587280888652556224786
5982,70004765064375288509194734173460168533089741277309044393953033932016540861395
5983,16818913846068704487819028491230427556146655991141709283137224057991797480013
5984,37834806666524179568236959515169422620772257205857090763227583697726944370227
5985,41059360375553356114333217924738926215002700843112794012514100460914109778196
5986,4816907093961043217030796793715762845951361022668352105611574218013924645916
5987,47875529261095846305915401771725207335850862688930384060630579101717516279884
5988,27887891759261266254331643565623638219545679615455815049652535645177669307295
5989,56760874185623188590506362647050524580447718093566371012221846719617873121553
5990,77032810347652847604039174108782281560536565161787653430502372550122192143650
5991,41678139036205032339816138786925947866873091642798576448649613944774117221092
5992,65050131024836571527595958303903108375764320235250264444725827146838658604023
5993,40003873624476261071649866445089871082163903270829938266721686119219022136109
5994,76170506397652702151757985786501706860832492196387069025715322578300036231290
5995,108111136338878078336548890748657507842587720003208290206506816280954443583736
5996,8543210762455971412517013427141749672752731030701752723472474389003082067535
5997,48265102300937890937215698494269638638408884986179282799022824693269002936264
5998,3502035936748644398299704932080494441401066312682843795141746547513561220128
5999,12948370622094710807625280059065598214927774680504809912772035598443195817532
6000,27365030702459930410559295864086172484016995342625199680923824831209693259564
6001,55494571715949746741777943875381403131294553117613557064347151522458883299786
6002,59614657388958334103358626764578463360289703346663421262608605108557150030629
6003,93482891678205966342778345263209056259100101941061323260318009395319011729133
6004,76382594168087459677447116353457753083904568692056088323469489785455022927980
6005,27348888361862189052679481032134047359681246954219433640522137814254703177815
6006,13682808725937158534182687948940560203941568076766293927015964060645306094942
6007,72034005860741307685866821753975300108711318376163678621482297075346617138547
6008,100922339890550364237401114736523499369906962798591586939614874472077163113115
6009,81004984878370794932586113621163208674372387641902684616831715832468725153733
6010,57590765970851717625908985724908909903477245852912095958045878028208671014997
6011,106519108361578216333529042667830202296036688463787147760872451265416655231305
6012,83939281979918032388704668485114366761817276666898454593202478370664481907885
6013,87504136740835256237152488392987980888194086199773505176189781226839235937609
6014,43733442245983316487678074227673684637971547221689459593065492768516852382798
6015,21151785677359463883370204715539182504841192509235583418724494974003864695580
6016,61921831717261396871741797177862373064625362495961765962116172702710256015027
6017,112588977890555180297001709133467714607972016012770082931863108124308660756827
6018,30958897355457625288501501458429990782816298494129118624332913870708500817481
6019,94251259395878220430097547501024332090369417306618318859317147373409798492725
6020,96686339917337071797433746070957249369184967594535616863223860566659689736540
6021,89869279670468216686064750999491281436002228718268297418379739070787608022599
6022,5943919423864492339532716455755181783082470990050198799516554272412785400445
6023,98674543747147154122592252220059918772753462596612421051215945393753100325915
6024,19142471902152086483985427033088289897071653707588435444888657244706030734463
6025,86448569942870197996577576841001652803622463667548125150280256556426787179756
6026,30982052177082454694957016953918795508267021592618790436714823463665014563363
6027,68450445317604061393824435822734893016479241190188320577088741712589260095070
6028,33242456689591524241909944819789994695361409989779659804186332367007325460758
6029,68306217063991256678733588580729767739717430096685838218592619700156539432806
6030,76544127839204699853307541298310324736523253511581960095525410045404414864660
6031,114040310067931842993157123981080160414883663819652149853430232733091783157548
6032,38857330776754067858201256852752050476498582479431870535851687323690891522631
6033,100963733590316461455080830248674840009005503318588213203502302514994555522402
6034,101950319471890940987714113473145902630259317317992180413321719857432606285601
6035,63636626055325282634053248185808165929454399902311901997875359444042264186014
6036,12673967215276214369093313555756506332345401245395350020313278699656912295661
6037,32094188023333420114100974925225425059509295995071691958025180884980648010787
6038,25305903388716574764543532950621071737422195089381447589944024101848266973877
6039,34050061715951704776948505371527599051982070516729155170213470249891835997917
6040,21746271322674671113135118902280849428802421116411564536047317382282346547406
6041,99389494286325897048341310091664216129537911221331716819799641880099332983288
6042,100108423838491962132031275186849361550950033027902022266911403523924500855182
6043,112428413208117493828408425665215728465796723573473591425663670541319579734902
6044,28388873450271375504921467449346785149594102047726425210474911693843391630879
6045,73983870232365614476572427792520470224763908426663476577698514562137447767217
6046,81511486721692199376236613295833243210679127822281101695841841787621873092933
6047,36259058648042582608107711328504389610280363006910797059070977367619234085355
6048,48083884570871967289167001489664681565423874026692948321914024122595367013971
6049,18515546694891121582887056790838477599922929114929432374792387130816155916940
6050,51257059524054860386405050849861076993166765416815807727398126976849782479615
6051,96010094449591747607858216674705138997732731476307715681149076409278887536091
6052,65984437893652268686549640938982067663296746612210514961081231320771953914232
6053,55535456896200556871962951667417184308008617066555946256286738624556065097946
6054,35793651480666053749135027554712025480895262242259149907225943644699488296495
6055,1904030431470960198489450487928359316105839192476904273940539316074490554574
6056,80816739902067882146502607202542652852320108663893600147805316602274460250069
6057,40486889810739051223933496079858505189917711705192808018571911330234600570716
6058,70669756572205742569830347981248465156532990167352054343032284778208501547421
6059,33243676258145266100759535719878866356894900359309826132263350762684489529780
6060,95423867594956963841282950303757254351283102700151698940262063535509711956722
6061,6132313387165867426606062832878098458980794371442992811751125394676310833061
6062,76628013330590162293309352036387529681180616157245067805715622624032358573425
6063,55757201508238754903363706832961440656824792750185583003549453994478796350377
6064,83885222528516675725483423779063975115901957707834158443360530599302795563848
6065,20632738454737063434759152754979490146419333760955473263234682522220262100970
6066,39568431793961520819996293699849926218336199764781905857491650213538739485109
6067,40583459656717439101991154551920325579021876480730543135080781205609085318620
6068,112962307773484442153098870428027095292155683785119519238010820856343346588772
6069,23098448628786398967952432892001745485446339531587083348292166164218489636375
6070,47534237552788162751716253743830418891854365950672440031814793111231334901123
6071,89846799451699099383143279177992838153122200160123269607590594150485862689825
6072,6749723918293630936421173377277810962821190157976425025480429024906262119728
6073,112264461737177651281787153746899872826506682967825200318182310117457263130535
6074,106272632113484414313564758851048240604121459198125441209654583272012355214180
6075,90644767007335215167856138607987720878986078909494197919001354658455471776746
6076,81599082270876392725531427167397172889148303011482765840933316940509962175063
6077,9646439412260964292271770926578411634049721878084571156460287158366490741044
6078,16129340496228270370764553100213863885305259844611512904711113410911581444143
6079,92369828024016780264233969236405891393230605807096094934140710409502801666671
6080,56175636655129885993704461264354608308449536303278056784640045812654766355817
6081,94691223205917324128349333117687486359044327939940809519671682233189399692352
6082,28184236730877309502200835084152266145301603799826451672789566513170757826281
6083,38933665651436698427742896975081226934999574664644981272942727812759464408686
6084,111166451046545074155117094170820969936995902057551972552621111550732909412149
6085,76011929245675659556170591944306861979968249078387684812697041062595472081708
6086,6878908069035316752097996580118826428624371915871397218630896155524164319104
6087,8834112208235600424703809718457513433495369583509679882562671300495056294234
6088,24815416383858028363600779260087046699807815381150039957649256726656729116045
6089,14249719092324361311817182284715138604573249644855199623580489472660208078269
6090,30242061925384200651743609220922079797061538883173402442318931761512708511698
6091,102868661600406730576533916790515153176477985432311556398215467245854319899478
6092,94540813551035102912263112737840246075952604372775788237995670609884856681782
6093,104332532633577579786068521431028370824199771392121931283631489995313896542072
6094,38511928895329145078273597619364813524246542592406035670885769623050297166047
6095,28242100084347857576762903100793198908267922292627956474878543110244152172586
6096,112098889407603113956202930471717247649338973481250095568068748101957205998988
6097,18803622337847865605314523099889173945481786338754851483853211808140570513167
6098,89240521224840943836467041541420765160489880071079997733365952059417193722253
6099,44019149306722563721113771431297143844188958745014305174111043077574073901571
6100,109412214407738558604302567143869612721556666523562646965611495465487693774274
6101,79702982628716453843886805401421820346633413074231116727341914359074757190317
6102,45418730383042446230794214458807483102441733944062985184064774012620598405163
6103,90787199123349024121326099759261967077480673182348846891495084872873673867780
6104,111910339983867008233057904929705667355791271498573859236861342582264369949012
6105,9648482303070779116354781374274662716214546059190241182999609707366232922611
6106,38493223962492039400621942466676823851288823027653618423040234871833443036148
6107,100119748622165572108703761722473068940553685781528076655256383353429314189023
6108,15659006271026847760277074854071676760039770217811951113503210885880858951702
6109,69819012976010687219556083293408131229859479665152759471174056331726048321376
6110,106023359426223350243745756368247852979146866482215879728097346526250318844176
6111,33863324469427215024101096498258607810387412069849661901885912644606531649044
6112,98146066333269326506733861067993953930067351752640274375885053094172975858649
6113,94882632703801800894545427153501887901758911895944421794980365391020707044337
6114,46217108058451699261566458752569073485312722818958354551938654633449485136915
6115,42439590129665802974505996279772234650468989700696742339557676756242665063707
6116,64447773129753793349260967644750556065142969051139306834252228510112406141025
6117,66885664791280307862752463657596021948914469274270640669271983955637329099342
6118,10697949691006767692045061789755935778385163746605150838105902897826963518283
6119,47668218155307683845808926256181797652571113521076755874370222990590519119829
6120,64501818083320269231712895319468311709942337947516946213069843734592230891047
6121,32412170665753822935495263171501327805912757590917014722850816235475206103571
6122,71258919791924481344055274808542589614196043576137932463818377859967580789007
6123,23764278358291323651091602282938222819233716381455305919007591519731244109200
6124,23098138030423214746483556659659814331740003681218037185638176134805148907357
6125,8913177033067862143886634673297049415274478322922293437850397465281979715908
6126,57057634506360484200282184111393870675607620684119899141159871741332927986417
6127,41372340000321895672903179982638145683216022279532569891261014933989036625782
6128,21372727765088974098544707631133265371237205057218525445046602545312283820515
6129,106888746821223824851693706793283684758022198035191976315501598169317533437882
6130,52038289860280418779538881174418184364008621920462865124041719012241769859995
6131,36848785105357609467070433590614261186714459212621261279034749443697775770040
6132,91994929960113097907346101391154772837724921412798388580046643241895197857311
6133,34099054917798494086875195647150796483962260049046509346993199482964057732134
6134,90788107946595882657053603004129844523153663939235114880646029682627205625718
6135,114829873479198093588222121199107263671519245784689351397088816393958168662612
6136,16814464546839330790053540158564263568475312938608336719751444530543711381677
6137,22135275732491934465840086698416670181325077215768323704219016612847762650982
6138,67904695204550423863955213357685992636345643809810478062688834161603333758682
6139,59236000716724303393652381261408456604641365474642866899250666767979457857390
6140,51444202019440491626150592072762810641102929864743182297209545850906942023623
6141,111792534683664145247858390944145508743667634268949681391460606268381444710889
6142,6347717018368642237695780864093045853673334987520742901257167198794654912195
6143,87539399524438634765724545296186546310918698083626382327627981669919586773257
6144,15114942223170635951588720013389057524859427463851006975565536405498479572064
6145,66205491734750932056907570780707179136236719064447541774757309054683642759540
6146,75023433870134939148107395104002951792814515158232879970873958704107611029268
6147,102739515933695452566884586396205426800768301093098703040918817992202965753007
6148,39010395714695827396766032122077484246691884225628744481457363408087277123779
6149,38354876489068644503993045463659513981576094313436599243615465672224747455860
6150,107525432155866451720930807420273468111522185019986362523981372028968900596606
6151,14344498477890471754964458202586544305685397035664510283346184121188549839789
6152,108379551745782167175380552347617959419836111714476095277807614886511413718986
6153,9109862925686249543046457508813681103174848836323555758835929110179710240718
6154,84208380892493454201447737759393699089041074236387259725318513985706741103849
6155,91982366943352632651100578681180857257071724097952339011965655017576830314641
6156,100146957012819163108415936691622203007426525068041313814604434582390270129943
6157,32346525376146782115236456138293075446181964536875978190698553063489091984290
6158,35422441211116260508429878885745090762489003240679416830522686287770731667829
6159,14875020729768508583423980432853693036823570301512193427149093783035590883
6160,36395708678730032552825899434552620796567782887901020516347864571072844929602
6161,97893580680153084526946295637498095219728027446788865884910679911048466505746
6162,79912699463743874069707480442437756211588236875398133142324387276730488435032
6163,43094933449556608499285479184293110554672232234006756621546707619234348599584
6164,79625137828342448009191197324806432602581621692270491011492453174682971329081
6165,82528864148347967708163600119832132167203365038485954919884947917444502319825
6166,52385053060191997732984106931455553090122895713966862401513335268627070688078
6167,80656385682791854006355927141941053420953529405786282694699642445234164913121
6168,92755961020630872214769427420461146515972213890279869432651060168232486610415
6169,70393894783858799615083580114402606788166623728375879336224134843540116411546
6170,25636190513697866373578659427491668659713199398409488914015808454716111818074
6171,44121931721656145732269913819720232320112755807891219916157134894343110883241
6172,52991297221332147960652442954217574767584043160602603946522785958128291826736
6173,112945244904640038648011915894924428054708137154410171005366286553506328626276
6174,87427182233201727881660697403319508738299841078529595538729790114475636923756
6175,76441748427205761410571595260678212355071252798655216122284876575921392264411
6176,48549576052685630718062484817302652387433093934479767596094323005868378222465
6177,97737895392085580059868768402122283709183391297752996887421471760373141600239
6178,59393337372606170105587858427861473097344857506757278673631581014900674197492
6179,50804916976604273649158295110094976160052663919939559799529981971321223501387
6180,41922685182348837090826939014752968022668697430078370862552955319751667232871
6181,46885249974598317985245820352981057652717258324045668686935300030381443010612
6182,80444650184516027715975342183668615940137455792405727664542820255303510326642
6183,15431087278036445695404745220464439567018156790681295074296932898215616340250
6184,48522932331297252153858812522075689951596598064227925007766043788180652659216
6185,48231884154493044407052520698307869554399826086492743369449458278960022118251
6186,25429477161559841174295827487283672426085754624367386687642700143344272283408
6187,28978466526994435300408939804403232606115761507353024013365104514796191224861
6188,61162388470695401598792466982732341635321644050221926383400142259070201611729
6189,83870669936893737771871202846692243576398932452641098825748133418099251088423
6190,41877900163341447184872748593667317934555880252548864789109922948105527522708
6191,3089611345661991961839398446147523552091890928737485359017526876236571253115
6192,31495920805688025274996190691686509182359859178083784124415422726465157079918
6193,83707595646963557044867201879236406247402338556764910797389130182379866917178
6194,92567594684321949573846692138368491803869893849320814031909154366528410514508
6195,98273399105009210771717544482907608207955345360587076062319598771859437227735
6196,12894836787729630557916560937149273731003348861387827514800158732087400931195
6197,45497405271156657844212433487362369652677395445962392275211261641877442369621
6198,47384707934472969693979581382668663979597583162629917611197328945502697370427
6199,41577318692542356254217053482784959537653302634435218340973119833669966827882
6200,68543787594733401081407366569532189605510044352128214005192747647631130477216
6201,2745197597491702619924676784631815037924473080470653536388310689234746088897
6202,110331990685786211814913717039549237347090642462706136427967806099164127763080
6203,10594987105267541317386644735457888764325356036794706744888336414572422338735
6204,15157503455366384984738091324149909758241329506548319132880316679903941037451
6205,104447100477167890859500796343188413831418430595250768301211796260908921182793
6206,96724507207608584301756432707379035354531966370419911093228032500061958072483
6207,71308121611569100064949997289840910680285493707718609540034321806435618590945
6208,8389386391909652319949067496983321919640060971586365200820514418898684436991
6209,102276537795234540389283534991334106582188472560212319414455698221980845394071
6210,48178035255991462490374441317315818638510808700183135710442696849639736625649
6211,107046096289246138619991503534891201268967434311318951064499267096262312488870
6212,36092319402766388643452761536008619384112928239637278573987388347251447979623
6213,99721674573676207180748389969999559531539378176100407164232160269042538622054
6214,35209648820270393832906884993933436284618495995568421674506401047493447390681
6215,72612283248242867682746387224919915062965646082980253524572224918672948236852
6216,47920441674411770131784276668441018324507501221377730743478339408609940739495
6217,18091453955964414250361976108868486449362325253460655199970975216958389562758
6218,6135189119365925206573884697306995380277860812639361467691673993918225418066
6219,29946933100708719664836631608917255231771501388217707253803729306256889909754
6220,46641006482103152937953995608413308233545687916384629306772751838124089966560
6221,80097760251457086633959715939157979076152137686112288576044693742123230338824
6222,113285142431976000188393202021595905182275573346441762731223900111678448022380
6223,38809355644257626848637740048336996947491167943742350650504846094703266411808
6224,114044446947716743534253363900146466833056439476168087929004082889019248872596
6225,111100520367368673835094875804070629871403309667682084054185987894544196084358
6226,1673259787845441669176668626849250679637616402207335807888117504161250169002
6227,15938690795652749665710732919654327201435531860274491018717469245413885508100
6228,59985278669911528346667299138298529346403239900106034673831742395498173538751
6229,46669829895425826745416454338983741550316310404539473668462841649516296714498
6230,51104823252055753201475974169190962094192327961086736368559468521704157570278
6231,81360294284353109074240868128431007747157489130491866762404608268913904390115
6232,53326240251022631999974672205054782014768135638481394507400356346537365543381
6233,87032671504504267907671254249220989936036510732712503650364702580831514829521
6234,44054742854445429105856041010193992423071221297311015006303266175643057311754
6235,19861625709648368140866728643102366579928256104945719961053522913751917572961
6236,83764725738868131778168727216143341900968100147966526682827796154790868535068
6237,104343736615594446260147621452314218066472407409882769574343699083791930835855
6238,27483099837971236619928422413205376388049941039376702253341516058010465464152
6239,96097494467490284981582731598412712187665204103892836847129131790547322698934
6240,8644598811956094997203476750674367527760126527141119816433806404368134302986
6241,70784789019876929502557050827394506902089327113896682742696967773852799203224
6242,57052356622371567434201952912573405754652452398300180949453281490693482065950
6243,77752614151166865461808555216271357103355168373781913938299125585893968206302
6244,75075311139692169174021750080181932721572515603751746962145024377492340265643
6245,7917203696014546815480855580755413694236581403467108824118777269515234900250
6246,43983797225253847859514879884673674420854596097517196174562921592847911723243
6247,85484519254885795603325317304398658059914860813993855120439447261077372780541
6248,68366388800369607231951552215446293243859392109413736278645338769223715463978
6249,14454888587092250231160763149502969904182615435615848776504631527030439900485
6250,25186699904568352568858383913992118040999324623822784570676072962220924348587
6251,3576956950334417661185626243820889763859438998427099300694060049112416510675
6252,98628420541297206011944332489649722578801978919793430167001396252888332540525
6253,105833624063735539328088817693526040628764699696504299510893943906551194453717
6254,94979009239254472367329127544963259682945278133054333525774391295771382250510
6255,93053415627621515136340796038601327225252119205700381174386270116362831271072
6256,91533880777331856681520464054683994304716283920902235366608027816405245368180
6257,53087068397560410458619809996900140049757407855135797149840726773942244602604
6258,664293267671569473896832225100093554503447466695259566518233814615575911618
6259,67143926900007685898789133983216605872185129774812662885884072057647479250994
6260,13657079677462729432080317504346801446066506688875877842280444490357942166938
6261,99529556041778672237065752402244518288140005825953506191657778995581550012513
6262,94800039942198232235944258045359746019835219893436128081494432026624053919729
6263,90029021255705088899243785554124001726785543192545939910053629784108390810766
6264,85370491618496329922564396858955564438523702458147216235624901289693927032245
6265,30624519837451820033254598827735374928195356350804832093637403454076752912375
6266,36185253407889697817572546124027058558155493531573122288444726711051338824950
6267,39160457801535954194099306336501937309536343501835194669711845725360060345953
6268,59161228681846727397428531511384046221323151013368861717895601316183677987763
6269,74058069926358073427538621741419168036392319355873766788595656830277930821371
6270,74924836396233045338995345961141721828026635332710438650143269686314121396731
6271,110147680975137438875428119419400691875542092658568867911607242219027293611778
6272,70746412926297545263128273875348396135833604406647392912231644299060733333295
6273,104292934757705487339476273657335405496994061877828673457954625427738026497295
6274,12574270024445816120560884768753068239261105610136820918316771412696158177845
6275,96445836783897401811597754548106836255901457163639867709353039580113881865761
6276,12553890173753655353715167215193378055311289472515089519171091277394326337495
6277,73348315951500310858506224162896065301358397181386726586361356029131229037069
6278,72480895011900140779447267916883462512834881202872958909376621272022944198268
6279,83004488906384398880816963343758749272544050704555140030477068649167183555210
6280,59557629660724083584873821690670814083348983741155289501928308245615629568795
6281,77748294791494856570713781419535524254983060910643982769965064471812128001687
6282,107910826251535512595808130383878964171004913757335536781832476716693334886745
6283,85577785372582684951635744700037858659008215332260985658556198370633880097024
6284,114301372782891143979007750994204704142660619774720847597910097495509102028746
6285,31358813727166871474028982059762689587796009537483541434111469148928240619922
6286,8375414139256137636731466503503930191873067717124721699941144652070200930643
6287,57276023289238743162439688595713083551871144900492725622613917432972136560290
6288,3196547816187192432805417837477622175531457857523240860071114557495619992105
6289,32508066748907253141483912540178098337434929671244368808736302436701327202792
6290,90787957826424936703935573421600228386348508254559463419978058630889554752574
6291,97127501754740848423650637772976383235186508409613811261168849284340146404025
6292,8431156935497567653955415630501470420479246803531521601034133273164260944395
6293,82844452436949264365672307320836384745504947718805371232377014879198897758186
6294,98052639872502394993590992529864259688061740946910782697181931816515009501436
6295,87693058667800782163277874643650470320370090141237625288663384044971016426163
6296,107309718520416399659412169907694871270557138368104174943676926555282215158463
6297,17967834581355067603128958333624737038542004244009510297446014489717300090789
6298,18795144975086991321599748020056162561170808409157670666860241077658454220251
6299,70990466835639187644376839760855594919927271839020422823944437200661204887398
6300,36695585570869370015159405730326572593125830316302120843540061891415843311854
6301,55873999428034082955736101784132722476514199146681524580001167742796987537374
6302,22695148614915811122021544786955940744360515640362494976557537457836117876521
6303,4970623802271837856276554845455598482642762075915655194674492312118512631072
6304,4038414669679737071022047253196310051923785257516953873157891341460882885754
6305,51828499321408808765972232771491956460702063714439536453639628548881289651471
6306,43388825433978283979920943703536639275455337319539127191921034165078359107958
6307,91999339896928457068267480424416253732328027620783164281560576470912054727074
6308,18038040436856855106129409036432571679941166789920434176601223673966944682997
6309,21481122095653767032540483557650391551187792708746790443512954743069270532898
6310,57284512235719647918815345899877836678354061918893045118668650953503191431148
6311,91567677987952735142322466175140386510783517593167666619412474623292947590159
6312,11378779255482461747925354972521651534647419411222750668366668365542277083642
6313,59403232495819130129285939314803762801240577464737396702647668801552870998936
6314,17310275466078532856840353082471200417290596693607133067143964434042754593080
6315,62064901981602317936110524931820880437320925085464902229567681953430306255239
6316,104930972917136449353138160068785231428598727699190754971398337335339115393413
6317,7032254258342087770929213858396082327833627922281578149097915796501273834948
6318,40173216114226327796858673339868569293091248860926725031991540464830100256366
6319,99335654168004469450087559640089484500265163056465944064398581149341496420676
6320,33661451071471796589917305584728598123228201939241098500360009865030317558351
6321,97473799586780631211746358198493924025479796655772696495526674691444965053465
6322,27748770055236206904749239515882498628700123935396283866471219808460346447623
6323,13890622712362483431939053672426362169020905175137664167914283422638183059100
6324,30037937857678573841089337940129452047642623405260552499233518105439973850635
6325,83759862894845839185603428489138128266588588168794586746296179520920236211936
6326,4508291446830356085656918758674679272683390648875926644217744259135268641416
6327,36312895586072390971439857272740730164072203584323578435121681391753700060020
6328,106719210577073344095444748052061719327578093826593403746329341305549848321500
6329,27510980872791735889382898902660711379780093144354130449069606177152318851524
6330,9431337289616684781811812825254471208372368310480224980903327402663583264600
